name,address,year,country
"Xie, Jingrong","Univ Kansas, Dept Special Educ, Lawrence, KS 66045 USA",2018,United States
"Xie, Jingrong","Truman State Univ, IT Serv, 100 East Normal Ave Kirksville, Kirksville, MO 63501 USA",2020,United States
"Xie, Jingrong","Truman State Univ, Informat Technol Serv, 100 East Normal Ave, Kirksville, MO 63501 USA",2020,United States
"Xie, Jingrong","Ft Hays State Univ, Teaching Innovat & Learning Technol, Hays, KS 67601 USA",2021,United States
"Xie, Jingrong","Univ Kansas, Special Educ, Lawrence, KS 66045 USA",2021,United States
"Xie, Jingrong","Univ Missouri Syst, Off eLearning, 8328 Ardsley Dr, St Louis, MO 63121 USA",2021,United States
"Xie, Jingrong","Univ Missouri Syst, Off eLearning, Columbia, MO 65211 USA",2021,United States
"Xie, Jingrong","Univ Missouri Syst, Off eLearning, St Louis, MO 65211 USA",2021,United States
"Xie, Jingrong","Univ New Mexico, Language Literacy & Sociocultural Studies, Albuquerque, NM 87131 USA",2021,United States
"Xie, Jingrong","Ft Hays State Univ, Teaching Innovat & Learning Technol, Hays, KS 67601 USA",2022,United States
"Xie, Jingrong","Georgia Inst Technol, Profess Educ, Atlanta, GA 30332 USA",2022,United States
"Xie, Jingrong","Univ Missouri Syst, Off eLearning, St Louis, MO 63110 USA",2022,United States
"Xie, Jingrong","Univ Missouri Syst, Missouri Online, St Louis, MO USA",2024,United States
"Xie, Jingrong","Virginia Tech, Technol enhanced Learning & Online Strategies, Blacksburg, VA 24061 USA",2024,United States
"Xie, Ying","George Mason Univ, Fairfax, VA 22030 USA",2008,United States
"Xie, Ying","Northern Illinois Univ, Instruct Technol, De Kalb, IL USA",2016,United States
"Xie, Ying","Northern Illinois Univ, Coll Educ, Dept Educ Technol Res & Assessment, Gabel Hall 101D, De Kalb, IL 60115 USA",2019,United States
"Xie, Ying","Northern Illinois Univ, Dept Educ Technol Res & Assessment, De Kalb, IL 60115 USA",2019,United States
"Xie, Ying","Northern Illinois Univ, Dept Educ Technol Res & Assessment, Gabel Hall 208,1425 W Lincoln Hwy, De Kalb, IL 60115 USA",2019,United States
"Xin, Huaibo","Southern Illinois Univ Edwardsville, Edwardsville, IL USA",2016,United States
"Xin, Huaibo","Southern Illinois Univ, Edwardsville, IL 62026 USA",2021,United States
"Xing, Tao","Cornell Univ, Ithaca, NY 14853 USA",2006,United States
"Xing, Tao","Fluent Inc, Lebanon, NH 03766 USA",2006,United States
"Xing, Tao","Iowa State Univ, Ames, IA USA",2006,United States
"Xing, Tao","Univ Iowa, Ctr Evaluat & Assessment, Iowa City, IA 52242 USA",2006,United States
"Xing, Tao","Univ Iowa, IIHR Hydrosci & Engn, C Maxwell Stanley Hydraul Lab, Iowa City, IA 52242 USA",2006,United States
"Xing, Tao","Univ Iowa, IIHR Hydrosci & Engn, Iowa City, IA 52242 USA",2006,United States
"Xing, Wanli","Univ Missouri, Sch Informat Sci & Learning Technol, Columbia, MO 65211 USA",2016,United States
"Xing, Wanli","Texas Tech Univ, Dept Educ Psychol & Leadership, Lubbock, TX 79409 USA",2018,United States
"Xing, Wanli","Texas Tech Univ, Instruct Technol, Lubbock, TX 79409 USA",2018,United States
"Xing, Wanli","Texas Tech Univ, Dept Educ Psychol & Leadership, Lubbock, TX 79409 USA",2019,United States
"Xing, Wanli","Univ Florida, Coll Educ, Sch Teaching & Learning, Gainesville, FL 32611 USA",2020,United States
"Xing, Wanli","Univ Florida, Sch Teaching & Learning, Educ Technol, Gainesville, FL 32601 USA",2021,United States
"Xing, Wanli","Univ Florida, Gainesville, FL 32611 USA",2022,United States
"Xing, Wanli","Univ Florida, Sch Teaching & Learning, Educ Technol, Gainesville, FL 32611 USA",2022,United States
"Xing, Wanli","Univ Florida, Coll Educ, POB 117048,2-215 Norman Hall, Gainesville, FL 32611 USA",2023,United States
"Xing, Wanli","Univ Florida, Coll Educ, Sch Teaching & Learning, Gainesville, FL 32611 USA",2023,United States
"Xing, Wanli","Univ Florida, Sch Teaching & Learning, Gainesville, FL 32611 USA",2023,United States
"Xing, Wanli","Univ Florida, Coll Educ, Gainesville, FL 32611 USA",2024,United States
"Xing, Wanli","Univ Florida, Coll Educ, Sch Teaching & Learning, Gainesville, FL 32611 USA",2024,United States
"Xiong, Choua P.","St Norbert Coll, De Pere, WI 54115 USA",2022,United States
"Xiong, Choua P.","Univ Wisconsin, Madison, WI USA",2022,United States
"Xiong, Choua P.","Univ Wisconsin, Educ Policy Studies, Madison, WI 53706 USA",2023,United States
"Xiong, Soua","Claremont Grad Univ, San Diego, CA USA",2016,United States
"Xiong, Soua","San Diego State Univ, Higher Educ & Student Affairs, San Diego, CA 92182 USA",2016,United States
"Xiong, Soua","San Diego State Univ, SDSU CGU Joint Doctoral Program Educ, Higher Educ & Student Affairs, San Diego, CA 92182 USA",2016,United States
"Xiong, Soua","Calif State Univ Fresno, Dept Counselor Educ & Rehabil, Fresno, CA 93740 USA",2021,United States
"Xiong, Soua","Calif State Univ Fresno, Dept Counselor Educ & Rehabil, 5005 N Maple Ave M-S ED3, Fresno, CA 93740 USA",2023,United States
"Xiong, Yao","Penn State Univ, University Pk, PA 16802 USA",2015,United States
"Xiong, Yao","Penn State Univ, Educ Psychol Counseling & Special Educ, University Pk, PA 16802 USA",2016,United States
"Xiong, Yao","Univ Pittsburgh, Learning Res & Dev Ctr, 815 Learning Res & Dev Ctr, Pittsburgh, PA 15260 USA",2018,United States
"Xiong, Yao","Imbellus, Los Angeles, CA USA",2020,United States
"Xu, Cora Lingling","Univ Cambridge, Fac Educ, Cambridge CB2 1TN, England",2015,United Kingdom
"Xu, Cora Lingling","Univ Cambridge, Fac Educ, Cambridge, England",2017,United Kingdom
"Xu, Cora Lingling","Keele Univ, Sch Social Sci & Publ Policy, Keele, Staffs, England",2018,United Kingdom
"Xu, Cora Lingling","Keele Univ, Room CBA1-061,Chancellors Bldg, Keele ST5 5BG, Staffs, England",2019,United Kingdom
"Xu, Cora Lingling","Keele Univ, Sch Social Polit & Global Studies, Keele, Staffs, England",2020,United Kingdom
"Xu, Cora Lingling","Univ Durham, Sch Educ, Durham DH1 1TA, England",2022,United Kingdom
"Xu, Cora Lingling","Keele Univ, Sch Social Polit & Global Studies, Keele, Staffs, England",2023,United Kingdom
"Xu, Cora Lingling","Univ Durham, Sch Educ, Durham DH1 1TA, England",2023,United Kingdom
"Xu, Cora Lingling","Univ Durham, Sch Educ, Durham, England",2023,United Kingdom
"Xu, Cora Lingling","Univ Durham, Sch Educ, Confluence Bldg, Durham DH1 3LE, England",2024,United Kingdom
"Xu, Di","Columbia Univ, Community Coll Res Ctr, Teachers Coll, New York, NY 10027 USA",2011,United States
"Xu, Di","Columbia Univ, Teachers Coll, Community Coll Res Ctr, New York, NY 10027 USA",2013,United States
"Xu, Di","Columbia Univ, Teachers Coll, Res Ctr, Community Coll, New York, NY 10027 USA",2014,United States
"Xu, Di","Columbia Univ, Teachers Coll, Community Coll Res Ctr, New York, NY 10027 USA",2015,United States
"Xu, Di","Columbia Univ, Ctr Anal Postsecondary Educ & Employment, 101 SW Main St,Suite 500, Portland, OR 97204 USA",2016,United States
"Xu, Di","Columbia Univ, New York, NY USA",2016,United States
"Xu, Di","Univ Calif Irvine, Irvine, CA 92717 USA",2016,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, 3200 Educ Bldg, Irvine, CA 92697 USA",2016,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, Educ 3225, Irvine, CA 92697 USA",2016,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, Irvine, CA USA",2016,United States
"Xu, Di","Community Coll Res Ctr, New York, NY 10027 USA",2018,United States
"Xu, Di","Univ Calif Irvine, Educ Policy & Social Context, 3200 Educ Bldg, Irvine, CA 92697 USA",2018,United States
"Xu, Di","Univ Calif Irvine, Educ Policy & Social Context, 3200 Educ Dr, Irvine, CA 92697 USA",2018,United States
"Xu, Di","Univ Calif Irvine, Educ policy & social context, Irvine, CA USA",2018,United States
"Xu, Di","Univ Calif Irvine, Irvine, CA 92717 USA",2018,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, Irvine, CA 92717 USA",2018,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, Irvine, CA USA",2018,United States
"Xu, Di","Univ Calif Irvine, Educ Policy & Social Context, Educ 3225, Irvine, CA 92697 USA",2019,United States
"Xu, Di","Univ Calif Irvine, Irvine, CA 92697 USA",2019,United States
"Xu, Di","Univ Calif Irvine, Educ Policy & Social Context, Irvine, CA 92717 USA",2020,United States
"Xu, Di","Univ Calif Irvine, Educ Policy & Social Context, Irvine, CA USA",2020,United States
"Xu, Di","Univ Calif Irvine, Irvine, CA USA",2020,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, 2054 Educ, Irvine, CA 92697 USA",2020,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, 3200 Educ Bldg, Irvine, CA 92697 USA",2020,United States
"Xu, Di","Univ Calif Irvine, Educ Policy & Social Context, Irvine, CA USA",2021,United States
"Xu, Di","Univ Calif Irvine, Irvine, CA USA",2021,United States
"Xu, Di","Univ Calif Irvine, Educ Policy & Social Context, Irvine, CA 92717 USA",2022,United States
"Xu, Di","Univ Calif Irvine, Irvine Sch Educ, 3200 Educ Bldg, Irvine, CA 92697 USA",2022,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, 3200 Educ Dr, Irvine, CA 92697 USA",2022,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, 3200 Educ, Irvine, CA 92697 USA",2022,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, Irvine, CA 92717 USA",2022,United States
"Xu, Di","Univ Calif Irvine, Irvine, CA USA",2023,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, Irvine, CA 92697 USA",2023,United States
"Xu, Di","Univ Calif Irvine, Sch Educ, Irvine, CA USA",2023,United States
"Xu, Di","Univ Calif Irvine, Irvine, CA USA",2024,United States
"Xu, Jiayun","Univ Utah, Coll Nursing, 10 South,2000 East, Salt Lake City, UT 84112 USA",2016,United States
"Xu, Jiayun","Purdue Univ, Sch Nursing, 502 N Univ St, W Lafayette, IN 47907 USA",2018,United States
"Xu, Jingjing","Plymouth Univ Business Sch, Sch Management, Cookworthy Bldg, Plymouth PL4 8AA, Devon, England",2012,United Kingdom
"Xu, Jingjing","Univ Plymouth, Plymouth, Devon, England",2016,United Kingdom
"Xu, Judy","Univ Alberta, Dept Phys, Edmonton, AB T6G 2G7, Canada",2007,Canada
"Xu, Judy","Univ Windsor, Fac Educ, Windsor, ON, Canada",2011,Canada
"Xu, Jun","Depaul Univ, Chicago, IL 60604 USA",2014,United States
"Xu, Jun","Educ Testing Serv, Ctr Data Anal Res, Princeton, NJ 08541 USA",2016,United States
"Xu, Jun","Colorado State Univ, Chinese & Japanese, Dept Languages Literatures & Cultures, Ft Collins, CO 80523 USA",2020,United States
"Xu, Kate M.","Open Univ Netherlands, Dept Condit Lifelong Learning, Amsterdam, Netherlands",2022,Netherlands
"Xu, Kate M.","Open Univ, Fac Educ Sci, POB 2960, NL-6401 DL Heerlen, Netherlands",2022,Netherlands
"Xu, Ke Tom","TTUHSC SOM, Dept Family & Community Med, Lubbock, TX USA",2023,United States
"Xu, Ke Tom","Texas Tech Univ, Hlth Sci Ctr, Dept Surg, Lubbock, TX USA",2023,United States
"Xu, Lihua","Univ Melbourne, 109 Barry St, Carlton, Vic 3053, Australia",2013,Australia
"Xu, Lihua","Deakin Univ, Sch Educ, 75 Pigdons Rd, Geelong, Vic 3220, Australia",2019,Australia
"Xu, Lihua","Deakin Univ, Sch Educ, Geelong, Vic, Australia",2021,Australia
"Xu, Lihua","Deakin Univ, Sch Educ, 221 Burwood Highway, Burwood, Vic 3125, Australia",2023,Australia
"Xu, Mary Jue","Global Otolaryngol Head & Neck Surg OHNS Initiat, Durham, NC 27710 USA",2024,United States
"Xu, Mary Jue","Univ Calif San Francisco, Dept Otolaryngol Head & Neck Surg, San Francisco, CA USA",2024,United States
"Xu, Mary Jue","Univ Calif San Francisco, Natl Clinician Scholars Program, San Francisco, CA USA",2024,United States
"Xu, Meimei","Univ Georgia, Learning Design & Technol, 850 Coll Stn Rd,Rivers Crossing, Athens, GA 30602 USA",2024,United States
"Xu, Meimei","Univ Houston, 5000 Gulf Freeway, Houston, TX USA",2024,United States
"Xu, Ren-Hao","Univ Sydney, Sydney Sch Educ & Social Work, Sydney, Australia",2024,Australia
"Xu, Ren-Hao","Univ Western Australia, Grad Sch Educ, M428, Perth, WA 6009, Australia",2024,Australia
"Xu, Shangmou","Univ Pittsburgh, Sch Educ, Dept Adm & Policy Studies, 5500 Wesley W Posvar Hall,230 S Bouquet St, Pittsburgh, PA 15238 USA",2020,United States
"Xu, Shangmou","Univ Washington, Dept Biol, Seattle, WA 98195 USA",2024,United States
"Xu, Tim","Johns Hopkins Univ, Sch Med, Baltimore, MD 21218 USA",2015,United States
"Xu, Tim","Johns Hopkins Sch Med, Baltimore, MD USA",2017,United States
"Xu, Xinhao","Florida State Univ, Tallahassee, FL 32306 USA",2016,United States
"Xu, Xinhao","Univ Missouri, Informat Sci & Learning Technol, Columbia, MO 65211 USA",2020,United States
"Xu, Xinhao","Univ Missouri, Sch Informat Sci & Learning Technol, 221H Townsend Hall, Columbia, MO 65211 USA",2022,United States
"Xu, Xinhao","Univ Missouri, 221H Townsend Hall, Columbia, MO 65211 USA",2023,United States
"Xu, Xinhao","Univ Missouri, Sch Informat Sci & Learning Technl, Columbia, MO USA",2024,United States
"Xu, Xinhao","Univ Missouri, Sch Informat Sci & Learning Technol, Columbia, MO 65211 USA",2024,United States
"Xu, Yaoying","Univ Wisconsin Milwaukee, Milwaukee, WI USA",2006,United States
"Xu, Yaoying","Virginia Commonwealth Univ, Dept Special Educ & Disabil Policy, Richmond, VA 23284 USA",2011,United States
"Xu, Yaoying","Virginia Commonwealth Univ, Dept Special Educ & Disabil Policy, Richmond, VA 23284 USA",2012,United States
"Xu, Yaoying","Virginia Commonwealth Univ, Dept Counseling & Special Educ, Richmond, VA 23284 USA",2020,United States
"Xu, Yaoying","Virginia Commonwealth Univ, Dept Counseling & Special Educ, Richmond, VA 23284 USA",2021,United States
"Xu, Yaoying","Virginia Commonwealth Univ, Richmond, VA 23284 USA",2024,United States
"Xu, Yuwei","UCL, Inst Educ, 20 Bedford Way, London WC1H 0AL, England",2021,United Kingdom
"Xu, Yuwei","UCL, Inst Educ, London, England",2022,United Kingdom
"Xu, Yuwei","Univ Nottingham, Sch Educ, Nottingham, England",2022,United Kingdom
"Xu, Yuwei","Univ Nottingham, Sch Educ, Nottingham, England",2023,United Kingdom
"Xu, Yuwei","Univ Nottingham, Sch Educ, Nottingham, England",2024,United Kingdom
"Xu, Zeyu","Amer Enterprise Inst Publ Policy Res, Washington, DC 20007 USA",2012,United States
"Xu, Zeyu","Amer Inst Res, Ctr Anal Longitudinal Data Educ Res CALDER, Washington, DC USA",2021,United States
"Xu, Zeyu","Amer Inst Res, CALDER, Arlington, VA 22202 USA",2022,United States
"Xu, Zeyu","Amer Inst Res, Washington, DC USA",2023,United States
"Xu, Zeyu","Amer Inst Res, Ctr Anal Longitudinal Data Educ Res CALDER, Arlington, VA 22202 USA",2024,United States
"Xuan, Lim Ying","Southern Univ Coll, Fac Humanities & Social Sci, Dept English Language, Jalan Selatan Utama,Off Jalan Skudai, Skudai 81300, Johor, Malaysia",2018,Malaysia
"Xuan, Lim Ying","Univ Putra Malaysia, Fac Educ Studies, Dept Language & Humanities Educ, Upm Serdang 43400, Selangor Darul, Malaysia",2018,Malaysia
"Xue, Yuan","Oberlin Coll & Conservatory, Oberlin, OH USA",2021,United States
"Xue, Yuan","Oberlin Coll & Conservatory, Dept Chem & Biochem, Oberlin, OH 44074 USA",2024,United States
"Xue, Yuan","Univ Mississippi, Dept Chem & Biochem, University, MS 38677 USA",2024,United States
"YU, SL","UNIV ILLINOIS,DEPT SPEECH COMMUN,CHAMPAIGN,IL 61820",1993,United States
"YU, SL","UNIV MICHIGAN,COMBINED PROGRAM EDUC & PSYCHOL,ANN ARBOR,MI 48109",1993,United States
"Yan, Dave","Univ Melbourne, Melbourne Grad Sch Educ, 234 Queensberry St, Melbourne, Vic 3053, Australia",2021,Australia
"Yan, Dave","Monash Univ, Fac Educ, Sch Curriculum Teaching & Inclus Educ, Clayton, Australia",2024,Australia
"Yan, Ge","Indiana Univ Bloomington, 201 N Rose Ave, Bloomington, IN 47405 USA",2021,United States
"Yan, Ge","Indiana Univ, Bloomington, IN USA",2023,United States
"Yan, Wenfan","Univ Massachusetts Boston, Leadership Educ, Boston, MA USA",2016,United States
"Yan, Wenfan","Univ Massachusetts, Dept Leadership Educ, Boston, MA 02125 USA",2016,United States
"Yan, Wenfan","Univ Massachusetts, Coll Educ & Human Dev, Leadership Educ, Boston, MA 02125 USA",2019,United States
"Yan, Wenfan","Univ Massachusetts Boston, Coll Educ & Human Dev, Boston, MA USA",2022,United States
"Yan, Xun","Univ Illinois, Champaign, IL USA",2017,United States
"Yan, Xun","Univ Illinois, Dept Linguist, 4080 Foreign Languages Bldg,707 S Mathews Ave, Urbana, IL 61801 USA",2018,United States
"Yan, Xun","Univ Illinois, Dept Linguist, Urbana, IL USA",2020,United States
"Yan, Xun","Univ Illinois, Linguist, Urbana, IL 61801 USA",2020,United States
"Yan, Xun","Univ Illinois, Dept Linguist, 707 S Mathews Ave, Urbana, IL 61801 USA",2021,United States
"Yan, Xun","Beckman Inst Adv Sci & Technol, Urbana, IL USA",2024,United States
"Yan, Xun","Univ Illinois, Dept Linguist, Champaign, IL USA",2024,United States
"Yan, Yifei","Univ Southampton, Dept Polit & Int Relat, Southampton, England",2022,United Kingdom
"Yan, Yifei","London Sch Econ & Polit Sci, London, England",2023,United Kingdom
"Yan, Yifei","Univ Southampton, Southampton, Hants, England",2023,United Kingdom
"Yan, Yueqi","Children & Family Futures, Lake Forest, CA USA",2020,United States
"Yan, Yueqi","UC Merced, Chief Biostatistician Biostat & Data Support Ctr, Merced, CA USA",2023,United States
"Yan, Zheng","SUNY, Dept Educ & Counseling Psychol, New York, NY USA",2010,United States
"Yan, Zheng","SUNY Albany, Albany, NY 12222 USA",2012,United States
"Yang, Anthony D.","Northwestern Univ, Feinberg Sch Med, Dept Surg, Chicago, IL 60611 USA",2017,United States
"Yang, Anthony D.","UC Davis Sch Med, Dept Surg, Sacramento, CA USA",2017,United States
"Yang, Anthony D.","Northwestern Univ, Feinberg Sch Med, Div Surg Oncol, Chicago, IL 60611 USA",2020,United States
"Yang, Anthony D.","Northwestern Univ, Feinberg Sch Med, Fac Surg Outcomes & Qual Improvement Ctr, Chicago, IL 60611 USA",2020,United States
"Yang, Ashlee","Univ British Columbia, Dept Pediat, K4-206,4480 Oak St, Vancouver, BC V6H 3V4, Canada",2023,Canada
"Yang, Ashlee","Univ Ottawa, Dept Pediat, Ottawa, ON, Canada",2023,Canada
"Yang, Chia-chen","Oklahoma State Univ, Sch Educ Fdn Leadership & Aviat, 217 Willard Hall, Stillwater, OK 74078 USA",2022,United States
"Yang, Chia-chen","Univ Memphis, Dept Counseling Educ Psychol & Res, Memphis, TN 38152 USA",2022,United States
"Yang, Dandan","Univ Calif Irvine, Irvine, CA USA",2021,United States
"Yang, Dandan","Univ Calif Los Angeles, Los Angeles, CA USA",2024,United States
"Yang, Dazhi","Purdue Univ, W Lafayette, IN 47907 USA",2010,United States
"Yang, Dazhi","Boise State Univ, Dept Educ Technol, Boise, ID 83725 USA",2012,United States
"Yang, Dazhi","Boise State Univ, Boise, ID 83725 USA",2014,United States
"Yang, Dazhi","Boise State Univ, Boise, ID 83725 USA",2017,United States
"Yang, Dazhi","Boise State Univ, Dept Educ Technol, Boise, ID 83725 USA",2017,United States
"Yang, G","SUNY Buffalo, Dept Civil Struct & Environm Engn, Buffalo, NY 14260 USA",2005,United States
"Yang, G","Univ Illinois, Dept Civil & Environm Engn, Urbana, IL 61801 USA",2005,United States
"Yang, GZ","St Marys Hosp, Chancellors Teaching Ctr, Imperial Coll London, Dept Surg Oncol & Technol, London W2 1NY, England",2005,United Kingdom
"Yang, GZ","Univ Warwick, Warwick, England",2005,United Kingdom
"Yang, Helen Hong","Victoria Univ, Melbourne, Vic, Australia",2012,Australia
"Yang, Helen Hong","La Trobe Univ, Dept Accounting & Data Analyt, Melbourne, Vic, Australia",2020,Australia
"Yang, Helen Hong","La Trobe Univ, La Trobe Business Sch, Melbourne, Vic, Australia",2020,Australia
"Yang, Helen Hong","La Trobe Univ, La Trobe Business Sch, Dept Accounting Data Analyt Econ & Finance, Melbourne, Australia",2024,Australia
"Yang, Jack. X. X.","McMaster Univ, Fac Hlth Sci, Dept Med, Hamilton, ON, Canada",2023,Canada
"Yang, Jack. X. X.","Western Univ, Schulich Sch Med, Windsor Campus, Windsor, ON, Canada",2023,Canada
